Date,Open,Close
2/1/2011,36.470001,37.009998
3/1/2011,37.200001,37.669998
4/1/2011,37.849998,38.700001
5/1/2011,38.959999,37.630001
6/1/2011,37.470001,37.240002
7/1/2011,37.220001,34.68
8/1/2011,35.16,32.400002
9/1/2011,32.450001,29.219999
10/1/2011,29,33.419998
11/1/2011,32.400002,33.889999
12/1/2011,33.700001,33.75
1/1/2012,34.41,36.220001
2/1/2012,36.5,37.23
3/1/2012,37.290001,37.419998
4/1/2012,37.34,37.009998
5/1/2012,36.93,34.669998
6/1/2012,33.98,35.669998
7/1/2012,35.759998,35.810001
8/1/2012,35.990002,36.360001
9/1/2012,36.240002,36.529999
10/1/2012,36.720001,36.490002
11/1/2012,36.59,37.130001
12/1/2012,37.32,37.900002
1/1/2013,38.720001,40.080002
2/1/2013,40.330002,40.970001
3/1/2013,40.709999,41.759998
4/1/2013,41.700001,41.450001
5/1/2013,41.200001,43.529999
6/1/2013,43.709999,42.639999
7/1/2013,42.990002,45.16
8/1/2013,45.419998,44.040001
9/1/2013,44.459999,46.41
10/1/2013,46.389999,48.619999
11/1/2013,48.73,50.400002
12/1/2013,50.380001,52.259998
1/1/2014,51.98,50.029999
2/1/2014,49.91,52.060001
3/1/2014,51.5,52.330002
4/1/2014,52.549999,53.029999
5/1/2014,52.98,54.049999
6/1/2014,54.080002,54.060001
7/1/2014,54.119999,51.830002
8/1/2014,51.700001,54.02
9/1/2014,54.139999,53.150002
10/1/2014,52.98,55.209999
11/1/2014,55.290001,56.91
12/1/2014,56.73,56.580002
1/1/2015,56.860001,54.57
2/1/2015,54.709999,57.490002
3/1/2015,57.619999,55.77
4/1/2015,55.639999,55.630001
5/1/2015,55.889999,55.810001
6/1/2015,55.990002,54.060001
7/1/2015,54.599998,54.220001
8/1/2015,54.119999,51.290001
9/1/2015,50.209999,49.889999
10/1/2015,49.82,54.27
11/1/2015,54.279999,54.740002
12/1/2015,54.759998,53.009998
1/1/2016,52.110001,49.990002
2/1/2016,49.59,52.119999
3/1/2016,52.330002,55.470001
4/1/2016,55.150002,56.16
5/1/2016,56.27,55.919998
6/1/2016,55.630001,56.009998
7/1/2016,56.029999,58.040001
8/1/2016,57.93,58.59
9/1/2016,58.689999,58.380001
10/1/2016,58.200001,57.209999
11/1/2016,57.259998,62.41
12/1/2016,62.529999,62.220001
1/1/2017,62.68,63.380001
2/1/2017,63.48,65.860001
3/1/2017,66.43,65.059998
4/1/2017,65.089996,66.339996
5/1/2017,66.480003,67.519997
6/1/2017,67.699997,68.110001
7/1/2017,68.419998,68.309998
8/1/2017,68.370003,68.459999
9/1/2017,68.610001,71
10/1/2017,70.970001,71.529999
11/1/2017,71.75,74.510002
12/1/2017,74.379997,75.669998
1/1/2018,75.919998,79.730003
2/1/2018,79.220001,76.650002
3/1/2018,76.68,74.290001
4/1/2018,74.07,72.220001
5/1/2018,72.110001,74.440002
6/1/2018,74.870003,71.629997
7/1/2018,71.07,76.919998
8/1/2018,76.629997,77.099998
9/1/2018,76.809998,78.400002
10/1/2018,79.360001,69.879997
11/1/2018,70.169998,72.540001
12/1/2018,73.910004,64.410004
1/1/2019,63.459999,71.769997
2/1/2019,71.980003,76.339996
3/1/2019,76.910004,75.029999
4/1/2019,75.720001,78.010002
5/1/2019,78.25,72.050003
6/1/2019,71.93,77.419998
7/1/2019,78.050003,77.82
8/1/2019,77.68,75.760002
9/1/2019,75.040001,77.629997
10/1/2019,77.910004,78.510002
11/1/2019,79.059998,82.040001
12/1/2019,82.029999,81.470001
1/1/2020,82.050003,81.110001
2/1/2020,81.550003,73.080002
3/1/2020,73.949997,59.009998
4/1/2020,56.380001,64.209999
5/1/2020,63.080002,67.669998
6/1/2020,67.599998,68.699997
7/1/2020,69.379997,71.730003
8/1/2020,71.82,77.809998
9/1/2020,77.559998,76.980003
10/1/2020,77.519997,75.870003
11/1/2020,77,88.029999
12/1/2020,89.010002,88.550003
1/1/2021,88.660004,84.769997
2/1/2021,85.610001,90.610001
3/1/2021,91.93,98.449997
4/1/2021,98.620003,101.93
5/1/2021,102.699997,105.120003
6/1/2021,106.139999,102.400002
7/1/2021,103,103.360001
8/1/2021,103.760002,104.510002
9/1/2021,104.730003,97.839996
10/1/2021,98.459999,104.459999
