Date,Open,Close
7/1/2008,27.99,28.530001
8/1/2008,28.610001,30.5
9/1/2008,31.15,27.9
10/1/2008,28.85,22.98
11/1/2008,22.67,20.49
12/1/2008,19.98,21.57
1/1/2009,21.620001,19.280001
2/1/2009,18.870001,17.530001
3/1/2009,17.41,19.65
4/1/2009,20.02,23.290001
5/1/2009,23.41,23.120001
6/1/2009,23.540001,23.08
7/1/2009,23.25,25.27
8/1/2009,25.58,26.16
9/1/2009,26.02,27.469999
10/1/2009,27.4,26.82
11/1/2009,26.82,28.620001
12/1/2009,28.870001,29.77
1/1/2010,29.9,28.91
2/1/2010,28.969999,30.52
3/1/2010,30.67,32.84
4/1/2010,33.009998,34.82
5/1/2010,34.990002,32.369999
6/1/2010,32.150002,29.129999
7/1/2010,29.24,31.440001
8/1/2010,31.879999,30.190001
9/1/2010,30.610001,33.41
10/1/2010,33.580002,35.259998
11/1/2010,35.330002,36.150002
12/1/2010,36.639999,37.41
1/1/2011,37.709999,37.18
2/1/2011,37.419998,39.41
3/1/2011,39.470001,39.049999
4/1/2011,39.290001,40.549999
5/1/2011,40.709999,40.439999
6/1/2011,40.290001,40.209999
7/1/2011,40.290001,39.650002
8/1/2011,40.099998,37.57
9/1/2011,37.549999,34.860001
10/1/2011,34.610001,39.02
11/1/2011,38.049999,38.740002
12/1/2011,38.689999,39.02
1/1/2012,39.669998,41.32
2/1/2012,41.400002,43.189999
3/1/2012,43.310001,45.09
4/1/2012,45.02,45.610001
5/1/2012,45.720001,43.099998
6/1/2012,42.369999,43.779999
7/1/2012,43.810001,43.540001
8/1/2012,43.830002,45.549999
9/1/2012,45.459999,46.790001
10/1/2012,46.91,46.07
11/1/2012,46.25,47.529999
12/1/2012,47.830002,47.439999
1/1/2013,48.330002,50.130001
2/1/2013,50.470001,50.93
3/1/2013,50.439999,53
4/1/2013,52.990002,54.610001
5/1/2013,54.52,56.119999
6/1/2013,56.27,56.400002
7/1/2013,56.759998,59.369999
8/1/2013,59.860001,57.68
9/1/2013,58.330002,60.630001
10/1/2013,60.599998,63.41
11/1/2013,63.709999,65.599998
12/1/2013,65.519997,66.830002
1/1/2014,66.699997,62.82
2/1/2014,62.759998,66.839996
3/1/2014,66.160004,64.720001
4/1/2014,64.910004,63.84
5/1/2014,63.919998,65.68
6/1/2014,65.800003,66.739998
7/1/2014,66.910004,65.889999
8/1/2014,65.699997,68.82
9/1/2014,68.849998,66.690002
10/1/2014,66.540001,68.099998
11/1/2014,68.260002,71.809998
12/1/2014,71.599998,72.150002
1/1/2015,72.529999,69.989998
2/1/2015,70.169998,75.970001
3/1/2015,76.019997,75.349998
4/1/2015,75.18,75.309998
5/1/2015,75.690002,76.300003
6/1/2015,76.370003,76.480003
7/1/2015,77.129997,80.220001
8/1/2015,80.059998,74.980003
9/1/2015,73.339996,74.260002
10/1/2015,74.300003,80.970001
11/1/2015,81.260002,80.779999
12/1/2015,81.220001,78.160004
1/1/2016,76.779999,74.110001
2/1/2016,73.68,74.440002
3/1/2016,75.089996,79.099998
4/1/2016,78.599998,79.199997
5/1/2016,79.419998,79.239998
6/1/2016,78.870003,78.059998
7/1/2016,78.139999,81.620003
8/1/2016,81.620003,80.559998
9/1/2016,80.650002,80.040001
10/1/2016,79.730003,78.099998
11/1/2016,78.300003,81.849998
12/1/2016,81.779999,81.400002
1/1/2017,82.050003,84.830002
2/1/2017,84.970001,86.370003
3/1/2017,87.300003,87.949997
4/1/2017,87.959999,90.059998
5/1/2017,90.260002,91.050003
6/1/2017,91.279999,89.629997
7/1/2017,89.879997,91.360001
8/1/2017,91.629997,89.660004
9/1/2017,89.889999,90.080002
10/1/2017,90.190002,91.989998
11/1/2017,92.290001,96.650002
12/1/2017,96.550003,98.690002
1/1/2018,99.110001,107.809998
2/1/2018,107.139999,104.07
3/1/2018,104.18,101.290001
4/1/2018,100.68,103.699997
5/1/2018,103.360001,105.760002
6/1/2018,106.220001,109.300003
7/1/2018,108.510002,111.269997
8/1/2018,111.379997,116.949997
9/1/2018,116.830002,117.220001
10/1/2018,117.910004,105.379997
11/1/2018,105.800003,107.989998
12/1/2018,110.209999,99.010002
1/1/2019,97.32,108.779999
2/1/2019,107.849998,110.209999
3/1/2019,111.110001,113.849998
4/1/2019,114.769997,120.07
5/1/2019,120.269997,110.940002
6/1/2019,110.669998,119.199997
7/1/2019,120.709999,120.720001
8/1/2019,120.949997,119.580002
9/1/2019,119.010002,120.699997
10/1/2019,120.980003,120.849998
11/1/2019,121.470001,122.449997
12/1/2019,122.540001,125.419998
1/1/2020,126.209999,125.32
2/1/2020,126.019997,115.830002
3/1/2020,116.18,98.080002
4/1/2020,94.349998,116.599998
5/1/2020,113.019997,124.190002
6/1/2020,124.339996,127.709999
7/1/2020,127.889999,137
8/1/2020,137.440002,150.089996
9/1/2020,150.229996,146.979996
10/1/2020,148.429993,142.970001
11/1/2020,144.839996,157.259995
12/1/2020,158.490005,160.779999
1/1/2021,161.779999,162.009995
2/1/2021,163.889999,161.149994
3/1/2021,163.149994,168.070007
4/1/2021,169.589996,178.919998
5/1/2021,179.889999,172.839996
6/1/2021,173.869995,178.550003
7/1/2021,178.990005,180.429993
8/1/2021,181.899994,183.649994
9/1/2021,184.279999,179.449997
10/1/2021,180.360001,200.630005
